,MVA EE,MVA EB
0,0.6041236313412037,0.6194492825619144
1,-0.3304005880055385,-0.7314404257111633
2,0.21528905875088156,-0.9557559236345586
3,0.2629211217875054,-0.6744237781228155
4,0.22890438598667617,0.5779016438249842
5,0.2113200093154055,-0.8145583242511776
6,-0.6831485398723992,-0.839942945263829
7,-0.1925170683737789,0.2927146439969568
8,-0.8895158630398957,-0.9892168671468413
9,0.12987177422251817,0.3087436772723786
10,-0.36269530662167915,-0.36175687205558504
11,-0.382701169801682,-0.9846267712012383
12,0.314106569379748,-0.9708458612605189
13,-0.2365042438160323,-0.4942338510736015
14,-0.9883941477922245,-0.989207839176977
15,-0.642638977897194,-0.9761549971301904
16,0.3569988876823651,0.7662681610522044
17,0.7452149757499182,0.8288263346297735
18,-0.7086640218236075,-0.8159975324741746
19,-0.5604572311641507,-0.9854256617429155
20,-0.06867444870204953,0.7074243233983417
21,-0.7701125065061067,-0.9890229896464939
22,0.259311404811704,-0.9482531844786585
23,0.5956048907856084,0.8264342122178105
24,-0.3825751441761843,-0.9964375268739061
25,0.5753576280655948,-0.35443821585058
26,0.07500888243197656,0.28504689148936113
27,-0.3762738451714599,-0.9386263031132507
28,-0.1215568072922183,0.6124199225830964
29,-0.5956692096356571,-0.9880637091838717
30,-0.02167574819435958,-0.913597140563299
31,-0.6266123057867699,-0.9865377829488532
32,0.30700997650002715,0.7399723445338924
33,-0.11279715901843157,0.15012171999471136
34,0.31281447996628486,-0.9916729243378389
35,-0.3584168649221565,0.3593084869130061
36,0.31210522479606584,0.6407470872563175
37,-0.024428123237362986,0.25293290851349215
38,0.17391648780399027,0.23518340684740324
39,-0.6334302131878691,-0.9822556251041972
40,0.2598250973577958,0.6677702301261117
41,0.004255709855096157,0.7782252516805457
42,-0.8952493970913843,-0.9858421440713753
43,0.6322298019393233,0.10668828390257401
44,0.5385389634580002,0.626921627450914
45,0.07434311279309402,0.1960147331085511
46,-0.23734010613393564,-0.870293652925193
47,0.8317361420905156,0.7936564597566991
48,0.5286722036047042,-0.9774986322696793
49,-0.29016219051137193,-0.9950976996108601
50,0.6904479000943198,0.5857527940089613
51,0.2874260036816465,0.6122751538773734
52,0.011101766402252355,-0.9858116051325593
53,0.5285560518517671,0.9362380941909401
54,-0.7621524047712906,-0.9811710481604988
55,0.48024369465003947,-0.6924946123521304
56,-0.31826179706187263,-0.9816007255585371
57,-0.18222735689354985,-0.831653348671502
58,-0.996685615278688,-0.9844465621180558
59,-0.7097528672045841,-0.9835143264005716
60,-0.027852396125540246,-0.8846736533748988
61,-0.6807813958563167,-0.9466415668855154
62,-0.452673145704237,-0.26972910523065585
63,-0.7849998187334751,-0.9419120745082851
64,0.8641371468596935,0.8315978229364847
65,-0.46460952175577586,-0.9819762532717955
66,0.22972938122384678,0.7096254542123819
67,0.04902307866976918,-0.6826102054868535
68,-0.633458098927636,-0.3375515085392402
69,-0.9163175102668858,-0.9336544487507963
70,-0.49936426734913497,-0.9938504620628972
71,-0.34468169993413933,-0.8858689404061479
72,-0.4852470753486263,-0.8079432450290485
73,0.15183834840443122,0.7517856106963521
74,0.5716474327871826,0.8358814935696206
75,0.2545323666202195,0.6439705281164567
76,-0.18423635455783993,-0.5141041205872705
77,-0.6894902768369441,-0.9629402234177818
78,-0.5017896465410647,-0.9915192758277063
79,-0.6649749147219328,-0.8347255893132932
80,0.3442815915521882,0.90703871731311
81,-0.7048456072149538,-0.7420025395307579
82,0.06172866616839179,-0.6812651038830687
83,0.13682450960923798,-0.739243172956801
84,-0.24936812162860367,-0.7176059778406726
85,-0.38988852124893436,-0.8501828402291047
86,0.3897599000261063,0.8714718564384936
87,0.26254363117641044,0.46921094182921497
88,-0.829010484499448,-0.9350057133590028
89,-0.1771744758213033,-0.2515905006210509
90,-0.5828625519806906,-0.9907771583398154
91,0.4533987356498024,0.8680101523477779
92,-0.10652334274884068,-0.9898630079616032
93,-0.07087889337627573,-0.6978529238729481
94,-0.5470995459476287,-0.8670274504276663
95,-0.5968491952525667,-0.43561687926317916
96,0.010064660286952076,0.04433616892214931
97,0.3916171866130671,0.7521226582326865
98,0.35119697296999797,0.8283140307058066
99,-0.3244224372358393,-0.34435428776344645
100,-0.7491410316981082,-0.7719025453917623
101,0.8872787167509071,-0.813285290104885
102,0.7473267113833759,-0.8035383111620579
103,-0.9417139673291387,-0.9891968490916914
104,0.08370879258706587,0.8235848265017998
105,0.3113947115405298,0.5081605363491151
106,-0.6462740941482332,-0.8876234286325586
107,0.2195705826343637,0.9310965056023348
108,-0.5227476674769858,-0.8902790058797213
109,-0.10852840398828201,0.06848152381907724
110,-0.11005265227629402,-0.9515294823226746
111,0.0004513402422310353,-0.03995751248304025
112,-0.9954392019816893,-0.9823163807333549
113,-0.505602468298177,-0.9013340072167212
114,0.012230877628562453,-0.3913927906400778
115,-0.9960391671770721,-0.9898466987891529
116,-0.18156361382560204,-0.2894373865656512
117,-0.6412776219672283,-0.854957286924879
118,0.8463417883407902,0.6997726810135203
119,0.011682701995349376,-0.9355508668124152
120,0.08949985645054759,-0.5679422840393803
121,-0.6692145137913452,-0.9645750821547949
122,0.32626369041997494,-0.0024935023011681823
123,0.6946241776600626,0.6696247985786099
124,0.6257627952720186,0.6855088093625055
125,0.38048270701164877,-0.9335964938282766
126,-0.3606875382360988,-0.9609497759602104
127,-0.6318866165785681,-0.9764892801580719
128,-0.5340005655882378,-0.9802855424737286
129,-0.6669472409223736,-0.6811172632998674
130,-0.6252420433505732,-0.9864434885113064
131,-0.05670806281741014,0.23761226584511208
132,0.2246603491698107,0.6137930203606272
133,-0.2734262719636511,-0.9932673569283541
134,-0.15046625081888643,0.22765455530205037
135,0.5398441798017832,0.8949582237845268
136,-0.018652203461653305,-0.8725264528036032
137,-0.8447215862811512,-0.9886255028126245
138,-0.25292602547792986,-0.8278187950578662
139,0.20887933078821286,0.8226134571034331
140,0.21081417041491624,0.1978999930136922
141,-0.39089792217383523,-0.9618435023242068
142,0.28308383040561,-0.9835466658816475
143,-0.7037679477889789,-0.9646042035564067
144,0.260370662159239,0.38431437732899165
145,-0.289135837919674,-0.989666070752679
146,0.24185971827975972,0.41777556339814215
147,-0.47321033901653287,-0.8644851566158323
148,0.18969395854004834,0.8642320433138801
149,-0.1591150454414637,-0.18532195537990825
150,-0.6861641442128235,-0.9642224929397268
151,-0.042066338272520154,0.2854371906047506
152,0.6181800626453089,0.9040156433869546
153,0.7858584563295044,-0.8024272453440155
154,-0.038296374266006405,-0.9600494020300698
155,0.5997001154211143,0.6551404534748912
156,0.2777288504702977,-0.0029961893036757337
157,0.3273777715894124,0.8656630260218878
158,0.2515242188212552,0.21879891565796283
159,-0.34025732045884505,-0.9717805599391792
160,-0.18104982378491297,-0.8200682290907434
161,-0.7793981116776274,-0.9912827930310264
162,-0.166157731186791,-0.24114217866913656
163,-0.10073962128068437,-0.37988202230114854
164,0.2982947167608152,-0.2616951645471891
165,0.15817657599638357,0.867090369551365
166,0.41031707956664376,0.4565564406410718
167,0.10881533635827023,0.7540558255073333
168,0.6659245962769795,-0.6362503493542333
169,-0.9477530597295375,-0.9852219446049152
170,-0.09676580848036553,-0.5453871908186767
171,-0.15776583044124348,-0.9321658567432375
172,-0.6678565714149707,-0.7983761751196556
173,0.0522640214703598,0.7418276404115167
174,0.0697919615528313,0.43553755574048036
175,-0.37540459339611987,-0.9492504756422393
176,0.20169256841991778,0.937972107271525
177,0.04728836805928416,-0.021964674348314728
178,0.5233291682393935,-0.713342983891644
179,-0.05370368958385341,0.6905597479012229
180,-0.7435193464526438,-0.9733993882210666
181,-0.16870920732333017,-0.06154992031670925
182,0.6568202352727273,0.8200946161500935
183,0.12583527584593868,0.2730000580517842
184,-0.06055938334434463,-0.7486972384568615
185,-0.23245621141196582,-0.9886097413437672
186,0.19841658162023879,-0.9642429613454313
187,0.32572108037034386,-0.21580175878940056
188,-0.12464888286468612,-0.9659711016395626
189,-0.9168188618106272,-0.960191166690168
190,-0.9942496364815994,-0.9869638301831766
191,0.10559902255709397,-0.748765977737958
192,-0.809133578346773,-0.9417390713148911
193,-0.14380889357690385,-0.013342877829313537
194,0.021410377779310652,0.39856993836345156
195,-0.9008266230688998,-0.988325845463405
196,-0.7824185494655773,-0.898952212417771
197,-0.7585912864374084,-0.6496602510721786
198,-0.478173451224129,-0.974127554907394
199,0.37001121957911365,0.9010510376172352
200,-0.7018678158538354,-0.8021221263361343
201,0.25271067321598517,0.8667337994597661
202,0.11276107944956548,0.7016139935511705
203,0.46076569883131,0.8596886617240846
204,-0.2105229244577651,-0.842499213427456
205,0.4144610649702596,-0.8026896256021023
206,0.3005168578113664,-0.9587170343175914
207,0.018620479890022912,-0.7960831916644715
208,-0.7155956861673052,-0.8678680086663293
209,-0.6666147008301834,-0.9460303441421785
210,-0.04175404312092146,0.4463042256449288
211,0.5705206658800113,0.7330745324006878
212,-0.26578907753180125,-0.6829234072387642
213,-0.6992455233921349,-0.9746411494303173
214,-0.20050087614051637,-0.9820241569445531
215,-0.7380762201218398,-0.9861579658134041
216,0.19401925458025504,0.849987910944628
217,-0.29194297897355204,-0.9375052995754015
218,-0.3985047656729884,-0.8767995776910792
219,0.39593743427878714,0.5962614766751397
220,-0.7197417167297998,-0.9753907475656234
221,0.638596244779448,-0.680320117256539
222,0.0903140101558273,0.5664393311154181
223,-0.8832255069720336,-0.9896121916308913
224,0.2560431297808843,-0.9475247255450049
225,-0.2725338256275789,0.19573744786080072
226,0.8740919401689056,-0.4912851238991185
227,-0.4970613517044704,-0.9331597904703741
228,-0.0008266045441580605,0.7222744067705018
229,0.0219579185667218,0.6766951930621539
230,-0.23096020913091087,-0.9909216608553487
231,-0.2205045456250332,0.20483005357100592
232,-0.31849314223694236,-0.665339171975647
233,-0.07535811294112571,-0.3743805297505798
234,0.42304633928950164,-0.8077742018767677
235,-0.6405993337140958,-0.9877359996025024
236,-0.717852412188642,-0.8415890447699537
237,-0.17297783613481466,0.5687238483143813
238,-0.7639614839688051,-0.849532006474083
239,-0.07051258532829907,0.5480431023854675
240,-0.477439540172618,-0.3212552154626531
241,-0.13612339211186875,-0.9793568047073206
242,0.7938641804246844,0.09735314270289974
243,0.1127071332307148,-0.9790021367331568
244,-0.9864213489883453,-0.9878955606752008
245,-0.45892707528664667,-0.9963295047443543
246,-0.3018719508531702,0.29847562598431154
247,-0.058127668149107525,-0.946441869001609
248,-0.8399483304747568,-0.9906239614402698
249,0.009193619337930281,-0.864487471011941
250,-0.1334099607181487,-0.2172940834636835
251,-0.9062724413034877,-0.9769902224325198
252,-0.27468597069851375,0.08728719959538611
253,-0.46016998556478295,-0.9754428991866637
254,0.03844066615019193,0.3391482546945179
255,-0.13158020067091236,0.5419022402822691
256,-0.21384490124323496,0.07742422456337028
257,0.19513930378128963,0.9347456175856697
258,0.13481344135138196,0.5111463313001434
259,0.20170748412513473,0.8668156651758161
260,0.24744554232360128,0.4291663951759488
261,0.6266086416721945,-0.726949162136588
262,-0.11503133522556008,0.5480062943318085
263,-0.5870184786291168,-0.8064434998914045
264,-0.43200538953194734,-0.7894108297519633
265,0.45984568103832246,-0.9538625693810118
266,0.00814361946463471,-0.25437749890036665
267,0.29921109814250424,0.5716393392338781
268,-0.2645579301722585,-0.9859493812361698
269,0.15480947994607908,0.31506657088967716
270,0.599122885680796,0.7558726206442321
271,-0.3655311661337942,-0.8965064542680606
272,0.33325505473466666,-0.86032192719504
273,0.06748357457977949,-0.8039717780673701
274,0.15640548527768683,0.9479048450831264
275,0.46776785252928077,0.809541402546736
276,-0.5845057221209511,-0.8693661467431293
277,0.015275218914027056,-0.9799413832142153
278,0.4335102821435701,-0.9819360943017901
279,0.08676011026710007,-0.8203315295459426
280,-0.10039078266375845,0.3132691727860837
281,-0.7322589166775233,-0.874680514034013
282,-0.2623262664832806,0.6021798894853851
283,0.17714725836419687,-0.9710744068818976
284,0.605475648885381,0.9050802617339548
285,-0.16520247592262938,0.39872124554762456
286,-0.3707720619520941,-0.9726703633886689
287,0.8467445641069926,-0.7285938916886323
288,-0.20410986612146864,-0.9971421135156605
289,0.21539892798932603,-0.1867974703397669
290,0.6950903282397554,0.647602920936347
291,0.10716133551447138,0.5320336182265459
292,-0.026232496814808548,0.35737219774498774
293,0.6502777068875076,0.7507537132175492
294,0.86651083613083,-0.7869606400524523
295,-0.11639030660789951,0.44473908342737234
296,0.044448155982349524,0.5520034659120874
297,0.2370655564645725,-0.6223999785976692
298,0.5683529776127265,-0.6867484245448491
299,0.23248018092392564,0.7175096487469577
300,-0.293274585361854,0.47622763200838825
301,-0.2380488707926004,-0.9627493941044224
302,-0.030318749442849846,-0.891606617852804
303,0.10626616963060287,0.20769055737376885
304,-0.18090248638331563,0.29910106103671197
305,-0.8844333564225596,-0.9830161324821575
306,-0.08216318403810896,-0.3761829593919941
307,0.7637225541131862,-0.6306963279000273
308,-0.23536623535030987,-0.2698755753611889
309,-0.4230387965920378,-0.986051035287866
310,0.38510526018169844,-0.8584945237693773
311,-0.5722444489234508,-0.7890842395811615
312,-0.05918592786835997,0.06511342716475266
313,-0.191712381284609,-0.9814045626482459
314,-0.16127140562862607,0.4208722911100147
315,-0.8596457722984324,-0.9928295172831332
316,-0.2100280663222004,0.7279119512469663
317,0.1002804611371031,0.7747130475251547
318,0.5544129905575981,0.7474257286020232
319,0.8037847360178179,-0.8572143528787646
320,-0.01454086864139148,-0.9813271307740714
321,-0.1941863532891004,-0.7858735624776603
322,0.7961520900207528,0.7185015351630522
323,0.20218341977192167,-0.6409120460874865
324,-0.6433236824983062,-0.9598356018828524
325,-0.2578233312489837,0.4113744862715436
326,0.1812570996123477,0.5455282985673668
327,0.04107603687557315,-0.8035859114839702
328,-0.011278221122500875,0.1802300722606407
329,0.08750488783834331,-0.8569481936812104
330,-0.6988376085628647,-0.5720335614091456
331,0.6089168232645763,0.7809947896740672
332,0.03006840485257234,-0.6810369896001203
333,0.22045458153776942,0.02965209533101154
334,-0.27573616000132317,0.7229201336902116
335,-0.03228556433573371,-0.759936697003324
336,-0.07330943561815872,-0.3378145520871205
337,0.4263378001644502,0.7100173985549059
338,0.8517013883848537,-0.5780218818697814
339,0.32526401822975926,-0.906458469749292
340,-0.43849071495430336,-0.9914014378454697
341,0.31698911755786696,0.5255447422707196
342,0.06852924779484248,0.0072742171492050645
343,-0.682256200225688,-0.6295931444551766
344,0.15779081866892586,-0.9010716040552842
345,-0.46449138105281396,-0.3926366007501876
346,0.4479187397076534,0.38889499410806283
347,0.1461114530767953,-0.9899444942157839
348,0.2899282856785568,0.7748438328342941
349,-0.7126476708525338,-0.9607010577603735
350,0.08622355428532957,0.6841127643187823
351,-0.4660966997002788,-0.7840893271382404
352,-0.014027970116933242,0.4317649077247938
353,-0.03460158048112416,0.7400876540051882
354,-0.9897529251119487,-0.9940845603466182
355,0.7044139370426878,0.8066558353803732
356,-0.29922411157655804,-0.7681983595542515
357,0.1817190851376651,0.8882297377394828
358,0.20060887931824212,-0.7058720103261679
359,0.39668389126845405,0.9122162681025954
360,0.2022112027566123,0.7296183058338008
361,-0.019483279121341845,0.4861499858910139
362,0.9141576708668562,-0.7526382204569803
363,-0.38786454443968144,-0.018445530965921053
364,-0.7162173807631784,-0.8829184914717362
365,0.2176965756729834,-0.23914348623557358
366,-0.6833302571676577,-0.9401746419306112
367,0.029002278122848058,-0.023922190780088393
368,-0.2038380117800882,-0.5112931616542504
369,-0.01916995085458484,-0.7304474605722621
370,-0.10326289492345386,0.7911242191299448
371,-0.1451725134064401,0.016174341567072092
372,-0.1177056491978371,0.12937091549760837
373,-0.43916269099493854,-0.017493739717578727
374,-0.5622640345109167,-0.9929881393341342
375,-0.9716870253753126,-0.9909633524112254
376,-0.6158545729212814,-0.981002441277432
377,-0.38510540518731795,-0.706317837323569
378,0.8303713280173861,-0.11041540713252329
379,-0.46830846913139623,-0.5437246449658354
380,0.744323353292301,-0.6122826584639466
381,-0.5348737267408257,-0.9619858905869048
382,0.24899500564897292,0.28044640470045246
383,-0.06848633871232424,-0.4120613692007332
384,-0.12352012624845876,-0.9800124620633767
385,0.012326470165391124,0.5373922969186893
386,0.09165530581278647,0.8831291924168008
387,0.0008537264442998183,-0.0677618061060169
388,0.20561357236143496,0.20326200999147925
389,0.660008878430379,0.7641297660331325
390,0.5960378733801803,0.28893750489377035
391,-0.897678423578147,-0.9864447953744785
392,0.2326484033042151,0.9251801346690076
393,-0.5840457296308361,-0.9785897940852452
394,0.45655501360586226,0.6831408321822035
395,-0.07770130646154616,-0.6236486522084781
396,-0.0504087357782137,0.40253602193193383
397,0.6016830180515893,0.8869349822691583
398,-0.14785442526913684,-0.29065879588707777
399,-0.18911948656477928,-0.9197463005082605
400,-0.29724188165131527,-0.6625861281194021
401,0.15097324109445753,0.8422416223513924
402,0.14670034696135414,0.6089836047525272
403,0.25344241009744684,0.2445036582232909
404,0.19204833656605214,-0.627685076383131
405,-0.23177330070184166,-0.9327742414532628
406,0.1577206444136472,-0.6503668277683846
407,-0.43682273360671575,-0.9436761434031603
408,-0.0996908756664564,-0.9729582966355292
409,0.3750256627338491,0.47738615690767716
410,-0.6647085663586192,-0.9726084385116768
411,0.06591141517204901,0.7696278906581764
412,0.03469485752942836,-0.54412637850796
413,-0.12791485413357584,0.8117013048177231
414,-0.4168833825088393,-0.787501181942662
415,-0.7320851865677327,-0.7565178209029763
416,-0.3024478172065247,-0.9818393437696193
417,-0.288974709795328,-0.9419875109866725
418,0.7518647750443395,0.8124220178929513
419,0.23891050245263457,-0.9854361828389161
420,-0.259725712606775,-0.9977821445577465
421,0.24753714147167138,-0.7817274384886943
422,-0.40198863300715115,-0.3082285338526458
423,-0.48421420642772195,-0.41009268943236665
424,0.6564362710402316,0.8712843149666463
425,-0.3835685214343202,-0.9139817827327461
426,-0.4108815453427319,-0.9280126381661656
427,0.5566087060507048,-0.9876044907778676
428,-0.026050735080184073,-0.9739603163236061
429,0.08415545359482657,0.4111086922630365
430,0.6658959247319298,0.6144975628374938
431,-0.550542248738731,-0.6896316408058456
432,-0.05580376999504544,-0.6076533792121038
433,-0.16500476643850703,0.15048053277624174
434,-0.6521996235798351,-0.8328128197147172
435,0.09113919336658594,0.879998781191673
436,0.7334274132734999,-0.8248991070961752
437,0.22561680264839312,0.9485658978171745
438,0.24258561188509642,0.9465508026990888
439,-0.704890018243077,-0.8999744438846787
440,0.5647861035436719,-0.9543801081114718
441,-0.07379591159125332,0.6060740363698787
442,0.8598566173332245,-0.6652659415487732
443,0.28234023308594014,0.2662566778523525
444,0.021669377871496698,-0.4027750169041775
445,0.17939384172876705,0.7671665003261365
446,0.19621521093989291,-0.2690011447634242
447,0.3108450250236692,0.6767071888848795
448,0.8888698603106546,-0.5385079471779364
449,-0.7098151278803687,-0.9670333843203832
450,-0.16438668763891673,0.3131844934703192
451,0.052252105315946595,0.6176592342084852
452,0.4510549834558204,0.6641766575136332
453,0.6929179778078534,-0.777111651816944
454,-0.1672909087607255,0.38749546991332684
455,0.19845984457708488,0.8746106372248121
456,-0.6339316392660349,0.0662360026122586
457,-0.9248100673589668,-0.979143339984145
458,0.2968233809852725,0.7174325816417011
459,0.10961720341117509,0.2981399248174519
460,0.10752145349215847,0.4876961097990431
461,0.1849995573029004,0.5608054902488266
462,0.4415164780465852,0.9087128813570342
463,-0.7497101385101856,-0.9630003200633479
464,0.6579192258331765,-0.8858428330300114
465,-0.3914074525180806,-0.47395271459456156
466,-0.5489245910892107,-0.9378674788424713
467,-0.09147656711868646,-0.961165567894108
468,0.518486592458095,0.877759397663368
469,0.13420281542468926,0.32323347720479667
470,-0.47533668333745305,0.11953483608568494
471,0.678243206083871,0.7235495011504947
472,-0.6129412019396567,-0.9903792826017551
473,-0.30362967087170556,-0.8980283880232531
474,0.5368199917722989,0.8734046630803289
475,0.1795417227669438,-0.5338339255498896
476,0.01065798031204035,-0.7967248125173539
477,-0.685427706375205,-0.8813537532465878
478,-0.5396123898201615,-0.9162318145984348
479,-0.021956036563752335,0.41452553792599844
480,-0.389085034819984,-0.9832327139971796
481,0.675921657044666,-0.766983371235027
482,0.14744725247747192,0.5187264102658522
483,0.17454470709017844,0.6838796531341562
484,-0.30797854943710845,-0.24046938539769636
485,0.8002395325159222,-0.7911362513603319
486,-0.381091800106686,-0.9700671928333502
487,-0.2577225176816802,-0.9953779835294488
488,0.5711346600712672,0.7959589208966371
489,-0.01025192273798936,-0.1275773907969432
490,-0.607625051436536,-0.9976413110817403
491,0.1744058081959996,-0.8744264463001441
492,0.11458582098797421,-0.7898294779153028
493,0.5568002424340073,-0.9448438591153929
494,0.3285710463758762,-0.7530697181081748
495,-0.117819036884238,-0.8677616049393261
496,0.06345990335184526,0.6380131439877876
497,0.19727178192066686,0.8617649548540776
498,-0.6517022598986777,-0.8940578089612625
499,0.16295604132376762,0.8658539406262302
500,-0.16357072550897644,-0.9303950303982477
501,0.008773206728821092,0.4120264750880973
502,-0.31836792600569985,-0.19300890417960004
503,0.23651456819507888,0.6925317499163279
504,-0.113243273696648,-0.5295746034008371
505,0.3551204651167139,-0.9650578554904146
506,-0.5866438102039004,-0.5730809208275298
507,-0.1791924201736771,0.293112582060989
508,0.6445334862834429,-0.8577775970357058
509,0.13768173919471138,-0.861966747777541
510,-0.4294081975394195,-0.9799850823341717
511,-0.8513473525047279,-0.9800710200416076
512,0.2124235491022346,-0.9899410101471091
513,-0.10753083713265033,-0.15152536230254443
514,0.5399801053278162,-0.981377560033299
515,-0.20724009458393022,-0.10298447268566491
516,-0.9651345425628532,-0.9911074807297505
517,-0.0010039884283222777,-0.021507024772553063
518,-0.4705766077317932,-0.9933088024769837
519,0.037795067057638576,0.6164102897867079
520,0.20524858679163693,-0.091459390911108
521,-0.35452337189945804,-0.9900268013736689
522,-0.1633787188161716,-0.5646784867563545
523,-0.5166440321039356,-0.14695189211736948
524,0.28751059145156366,0.9100141580850842
525,-0.6479501079416574,-0.8567981337440127
526,0.17418865219384427,0.48961786089573844
527,0.1668730421853677,-0.8681693013583254
528,0.20360625996732695,0.8070061349029043
529,0.02107225638049548,0.37857172307495257
